physical_id,block_name,primary_street,addr_low,addr_high,name_source,notes,boro,cd,streets,review_reason
8,0-0 BATTERY PLACE,BATTERY PLACE,0,0,auto,NA,1,101,BATTERY PLACE,single_address
29,0-0 1 PLACE,1 PLACE,0,0,auto,NA,1,101,1 PLACE,single_address
57,0-0 ALBANY STREET,ALBANY STREET,0,0,auto,NA,1,101,ALBANY STREET,single_address
101,0-0 PEARL STREET,PEARL STREET,0,0,auto,NA,1,101,PEARL STREET,single_address
102,0-0 PEARL STREET,PEARL STREET,0,0,auto,NA,1,101,PEARL STREET,single_address
103,0-0 PEARL STREET,PEARL STREET,0,0,auto,NA,1,101,PEARL STREET,single_address
104,0-0 PEARL STREET,PEARL STREET,0,0,auto,NA,1,101,PEARL STREET,single_address
105,0-0 PEARL STREET,PEARL STREET,0,0,auto,NA,1,101,PEARL STREET,single_address
106,0-0 PEARL STREET,PEARL STREET,0,0,auto,NA,1,101,PEARL STREET,single_address
107,0-0 PEARL STREET,PEARL STREET,0,0,auto,NA,1,101,PEARL STREET,single_address
113,0-520 PEARL STREET,PEARL STREET,0,520,auto,NA,1,101,PEARL STREET,large_address_span
119,0-0 WATER STREET,WATER STREET,0,0,auto,NA,1,101,WATER STREET,single_address
397,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
398,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
399,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
400,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
401,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
402,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
404,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
405,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
406,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
407,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
408,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
410,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
412,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
413,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
415,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
416,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
419,0-0 HENRY HUDSON PARKWAY,HENRY HUDSON PARKWAY,0,0,auto,NA,1,112,HENRY HUDSON PARKWAY,single_address
424,0-0 WASHINGTON STREET,WASHINGTON STREET,0,0,auto,NA,1,102,WASHINGTON STREET,single_address
433,0-693 WASHINGTON STREET,WASHINGTON STREET,0,693,auto,NA,1,102,WASHINGTON STREET,large_address_span
456,0-0 GREENWICH STREET,GREENWICH STREET,0,0,auto,NA,1,101,GREENWICH STREET,single_address
458,0-0 GREENWICH STREET,GREENWICH STREET,0,0,auto,NA,1,102,GREENWICH STREET,single_address
474,0-770 GREENWICH STREET,GREENWICH STREET,0,770,auto,NA,1,102,GREENWICH STREET,large_address_span
520,0-0 BROADWAY,BROADWAY,0,0,auto,NA,1,102,BROADWAY,single_address
523,0-682 BROADWAY,BROADWAY,0,682,auto,NA,1,102,BROADWAY,large_address_span
524,0-697 BROADWAY,BROADWAY,0,697,auto,NA,1,102,BROADWAY,large_address_span
585,0-0 WATTS STREET,WATTS STREET,0,0,auto,NA,1,101,WATTS STREET,single_address
606,0-0 HUDSON STREET,HUDSON STREET,0,0,auto,NA,1,101,HUDSON STREET,single_address
610,0-0 HUDSON STREET,HUDSON STREET,0,0,auto,NA,1,102,HUDSON STREET,single_address
633,0-0 HUDSON STREET,HUDSON STREET,0,0,auto,NA,1,101,HUDSON STREET,single_address
654,0-0 CANAL STREET,CANAL STREET,0,0,auto,NA,1,101,CANAL STREET,single_address
659,0-0 CANAL STREET,CANAL STREET,0,0,auto,NA,1,101,CANAL STREET,single_address
680,0-0 CANAL STREET,CANAL STREET,0,0,auto,NA,1,103,CANAL STREET,single_address
687,0-557 CANAL STREET,CANAL STREET,0,557,auto,NA,1,101,CANAL STREET,large_address_span
688,0-0 CANAL STREET,CANAL STREET,0,0,auto,NA,1,101,CANAL STREET,single_address
701,0-0 BARROW STREET,BARROW STREET,0,0,auto,NA,1,102,BARROW STREET,single_address
707,0-0 HANOVER STREET,HANOVER STREET,0,0,auto,NA,1,101,HANOVER STREET,single_address
731,0-0 NORTH MOORE STREET,NORTH MOORE STREET,0,0,auto,NA,1,101,NORTH MOORE STREET,single_address
756,0-0 WEST 17 STREET,WEST 17 STREET,0,0,auto,NA,1,104,WEST 17 STREET,single_address
804,0-0 CHRISTOPHER STREET,CHRISTOPHER STREET,0,0,auto,NA,1,102,CHRISTOPHER STREET,single_address
811,0-0 PERRY STREET,PERRY STREET,0,0,auto,NA,1,102,PERRY STREET,single_address
837,0-0 WEST 18 STREET,WEST 18 STREET,0,0,auto,NA,1,104,WEST 18 STREET,single_address
848,0-0 VESTRY STREET,VESTRY STREET,0,0,auto,NA,1,101,VESTRY STREET,single_address
871,0-0 CLARKSON STREET,CLARKSON STREET,0,0,auto,NA,1,102,CLARKSON STREET,single_address
882,0-699 11 AVENUE,11 AVENUE,0,699,auto,NA,1,104,11 AVENUE,large_address_span
884,0-512 11 AVENUE,11 AVENUE,0,512,auto,NA,1,104,11 AVENUE,large_address_span
911,0-0 PARK ROW,PARK ROW,0,0,auto,NA,1,101,PARK ROW,single_address
919,0-0 PARK ROW,PARK ROW,0,0,auto,NA,1,101,PARK ROW,single_address
920,0-0 PARK ROW,PARK ROW,0,0,auto,NA,1,101,PARK ROW,single_address
921,0-0 PARK ROW,PARK ROW,0,0,auto,NA,1,101,PARK ROW,single_address
926,0-0 PARK ROW,PARK ROW,0,0,auto,NA,1,101,PARK ROW,single_address
946,0-0 FRANKLIN STREET,FRANKLIN STREET,0,0,auto,NA,1,101,FRANKLIN STREET,single_address
967,0-0 VARICK STREET,VARICK STREET,0,0,auto,NA,1,102,VARICK STREET,single_address
990,0-551 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,551,auto,NA,1,104,AVENUE OF THE AMERICAS,large_address_span
992,0-591 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,591,auto,NA,1,104,AVENUE OF THE AMERICAS,large_address_span
1008,0-1291 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,1291,auto,NA,1,105,AVENUE OF THE AMERICAS,large_address_span
1009,0-0 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,0,auto,NA,1,105,AVENUE OF THE AMERICAS,single_address
1010,0-0 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,0,auto,NA,1,105,AVENUE OF THE AMERICAS,single_address
1011,0-1330 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,1330,auto,NA,1,105,AVENUE OF THE AMERICAS,large_address_span
1015,0-1039 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,1039,auto,NA,1,105,AVENUE OF THE AMERICAS,large_address_span
1016,0-1059 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,1059,auto,NA,1,105,AVENUE OF THE AMERICAS,large_address_span
1017,0-1079 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,1079,auto,NA,1,105,AVENUE OF THE AMERICAS,large_address_span
1018,0-1098 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,1098,auto,NA,1,105,AVENUE OF THE AMERICAS,large_address_span
1019,0-1119 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,1119,auto,NA,1,105,AVENUE OF THE AMERICAS,large_address_span
1023,0-1199 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,1199,auto,NA,1,105,AVENUE OF THE AMERICAS,large_address_span
1027,0-1278 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,1278,auto,NA,1,105,AVENUE OF THE AMERICAS,large_address_span
1038,0-0 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,0,auto,NA,1,102,AVENUE OF THE AMERICAS,single_address
1039,0-0 AVENUE OF THE AMERICAS,AVENUE OF THE AMERICAS,0,0,auto,NA,1,101,AVENUE OF THE AMERICAS,single_address
1047,0-578 BROOME STREET,BROOME STREET,0,578,auto,NA,1,102,BROOME STREET,large_address_span
1048,0-600 BROOME STREET,BROOME STREET,0,600,auto,NA,1,102,BROOME STREET,large_address_span
1049,0-0 BROOME STREET,BROOME STREET,0,0,auto,NA,1,102,BROOME STREET,single_address
1051,0-516 BROOME STREET,BROOME STREET,0,516,auto,NA,1,102,BROOME STREET,large_address_span
1075,0-0 BLEECKER STREET,BLEECKER STREET,0,0,auto,NA,1,102,BLEECKER STREET,single_address
1131,0-638 8 AVENUE,8 AVENUE,0,638,auto,NA,1,104,8 AVENUE,large_address_span
1132,0-659 8 AVENUE,8 AVENUE,0,659,auto,NA,1,104,8 AVENUE,large_address_span
1140,0-829 8 AVENUE,8 AVENUE,0,829,auto,NA,1,104,8 AVENUE,large_address_span
1143,0-889 8 AVENUE,8 AVENUE,0,889,auto,NA,1,104,8 AVENUE,large_address_span
1145,0-929 8 AVENUE,8 AVENUE,0,929,auto,NA,1,104,8 AVENUE,large_address_span
1148,0-1002 8 AVENUE,8 AVENUE,0,1002,auto,NA,1,104,8 AVENUE,large_address_span
1183,0-0 PRINCE STREET,PRINCE STREET,0,0,auto,NA,1,102,PRINCE STREET,single_address
1206,0-0 MERCER STREET,MERCER STREET,0,0,auto,NA,1,102,MERCER STREET,single_address
1265,0-0 WEST 4 STREET,WEST 4 STREET,0,0,auto,NA,1,102,WEST 4 STREET,single_address
1273,0-523 10 AVENUE,10 AVENUE,0,523,auto,NA,1,104,10 AVENUE,large_address_span
1275,0-0 10 AVENUE,10 AVENUE,0,0,auto,NA,1,104,10 AVENUE,single_address
1276,0-0 10 AVENUE,10 AVENUE,0,0,auto,NA,1,104,10 AVENUE,single_address
1284,0-703 10 AVENUE,10 AVENUE,0,703,auto,NA,1,104,10 AVENUE,large_address_span
1295,0-1006 10 AVENUE,10 AVENUE,0,1006,auto,NA,1,104,10 AVENUE,large_address_span
1317,0-576 10 AVENUE,10 AVENUE,0,576,auto,NA,1,102,10 AVENUE,large_address_span
1318,0-536 10 AVENUE,10 AVENUE,0,536,auto,NA,1,102,10 AVENUE,large_address_span
1319,0-0 10 AVENUE,10 AVENUE,0,0,auto,NA,1,102,10 AVENUE,single_address
1320,0-0 BAXTER STREET,BAXTER STREET,0,0,auto,NA,1,101,BAXTER STREET,single_address
1357,0-559 7 AVENUE,7 AVENUE,0,559,auto,NA,1,105,7 AVENUE,large_address_span
1358,0-581 7 AVENUE,7 AVENUE,0,581,auto,NA,1,105,7 AVENUE,large_address_span
1359,0-599 7 AVENUE,7 AVENUE,0,599,auto,NA,1,105,7 AVENUE,large_address_span
1360,0-1491 7 AVENUE,7 AVENUE,0,1491,auto,NA,1,105,7 AVENUE,large_address_span
1361,0-1505 7 AVENUE,7 AVENUE,0,1505,auto,NA,1,105,7 AVENUE,large_address_span
1362,0-1525 7 AVENUE,7 AVENUE,0,1525,auto,NA,1,105,7 AVENUE,large_address_span
1363,0-1550 7 AVENUE,7 AVENUE,0,1550,auto,NA,1,105,7 AVENUE,large_address_span
1364,0-1570 7 AVENUE,7 AVENUE,0,1570,auto,NA,1,105,7 AVENUE,large_address_span
1374,0-900 7 AVENUE,7 AVENUE,0,900,auto,NA,1,105,7 AVENUE,large_address_span
1375,0-918 7 AVENUE,7 AVENUE,0,918,auto,NA,1,105,7 AVENUE,large_address_span
1381,0-0 WEST 16 STREET,WEST 16 STREET,0,0,auto,NA,1,104,WEST 16 STREET,single_address
1387,0-0 WEST 29 STREET,WEST 29 STREET,0,0,auto,NA,1,104,WEST 29 STREET,single_address
1392,0-1200 WEST 29 STREET,WEST 29 STREET,0,1200,auto,NA,1,105,WEST 29 STREET,large_address_span
1413,0-555 9 AVENUE,9 AVENUE,0,555,auto,NA,1,104,9 AVENUE,large_address_span
1432,0-998 9 AVENUE,9 AVENUE,0,998,auto,NA,1,104,9 AVENUE,large_address_span
1446,0-0 WEST BROADWAY,WEST BROADWAY,0,0,auto,NA,1,102,WEST BROADWAY; LA GUARDIA PLACE,single_address
1449,0-564 LA GUARDIA PLACE,LA GUARDIA PLACE,0,564,auto,NA,1,102,LA GUARDIA PLACE,large_address_span
1450,0-599 LA GUARDIA PLACE,LA GUARDIA PLACE,0,599,auto,NA,1,102,LA GUARDIA PLACE,large_address_span
1457,0-0 LINCOLN TUNNEL,LINCOLN TUNNEL,0,0,auto,NA,1,104,LINCOLN TUNNEL,single_address
1458,0-0 LINCOLN TUNNEL,LINCOLN TUNNEL,0,0,auto,NA,1,104,LINCOLN TUNNEL,single_address
1460,0-0 LINCOLN TUNNEL,LINCOLN TUNNEL,0,0,auto,NA,1,104,LINCOLN TUNNEL,single_address
1461,0-0 LINCOLN TUNNEL,LINCOLN TUNNEL,0,0,auto,NA,1,104,LINCOLN TUNNEL,single_address
1463,0-0 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,0,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,single_address
1465,0-3298 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,3298,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,large_address_span
1471,0-2430 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,2430,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,large_address_span
1475,0-0 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,0,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,single_address
1524,0-0 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,0,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,single_address
1529,0-3499 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,3499,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,large_address_span
1531,0-2999 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,2999,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,large_address_span
1532,0-2799 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,2799,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,large_address_span
1534,0-0 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,0,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,single_address
1539,0-0 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,0,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,single_address
1643,0-3699 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,3699,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,large_address_span
1644,0-37025 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,37025,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,large_address_span
1647,0-0 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,0,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,single_address
1648,0-4199 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,0,4199,auto,NA,1,106,FRANKLIN D ROOSEVELT DRIVE,large_address_span
1678,0-0 GRAND STREET,GRAND STREET,0,0,auto,NA,1,103,GRAND STREET,single_address
1689,0-502 GRAND STREET,GRAND STREET,0,502,auto,NA,1,103,GRAND STREET,large_address_span
1693,0-569 GRAND STREET,GRAND STREET,0,569,auto,NA,1,103,GRAND STREET,large_address_span
1701,0-0 GRAND STREET,GRAND STREET,0,0,auto,NA,1,102,GRAND STREET,single_address
1703,0-0 LINCOLN TUNNEL,LINCOLN TUNNEL,0,0,auto,NA,1,104,LINCOLN TUNNEL,single_address
1704,0-0 LINCOLN TUNNEL,LINCOLN TUNNEL,0,0,auto,NA,1,104,LINCOLN TUNNEL,single_address
1706,0-0 LINCOLN TUNNEL,LINCOLN TUNNEL,0,0,auto,NA,1,104,LINCOLN TUNNEL,single_address
1707,0-0 LINCOLN TUNNEL,LINCOLN TUNNEL,0,0,auto,NA,1,104,LINCOLN TUNNEL,single_address
1708,0-0 LINCOLN TUNNEL,LINCOLN TUNNEL,0,0,auto,NA,1,104,LINCOLN TUNNEL,single_address
1709,0-0 LINCOLN TUNNEL,LINCOLN TUNNEL,0,0,auto,NA,1,104,LINCOLN TUNNEL,single_address
1710,0-0 WEST 43 STREET,WEST 43 STREET,0,0,auto,NA,1,104,WEST 43 STREET,single_address
1711,0-699 WEST 43 STREET,WEST 43 STREET,0,699,auto,NA,1,104,WEST 43 STREET,large_address_span
1725,0-0 WEST 42 STREET,WEST 42 STREET,0,0,auto,NA,1,104,WEST 42 STREET,single_address
1739,0-0 WEST 36 STREET,WEST 36 STREET,0,0,auto,NA,1,104,WEST 36 STREET,single_address
1741,0-0 WEST 36 STREET,WEST 36 STREET,0,0,auto,NA,1,104,WEST 36 STREET,single_address
1742,0-0 WEST 36 STREET,WEST 36 STREET,0,0,auto,NA,1,104,WEST 36 STREET,single_address
1753,0-0 WEST 38 STREET,WEST 38 STREET,0,0,auto,NA,1,104,WEST 38 STREET,single_address
1759,0-1010 WEST 38 STREET,WEST 38 STREET,0,1010,auto,NA,1,105,WEST 38 STREET,large_address_span
1798,0-0 WEST 33 STREET,WEST 33 STREET,0,0,auto,NA,1,104,WEST 33 STREET,single_address
1806,0-0 WEST 33 STREET,WEST 33 STREET,0,0,auto,NA,1,105,WEST 33 STREET,single_address
1842,0-0 WEST 46 STREET,WEST 46 STREET,0,0,auto,NA,1,104,WEST 46 STREET,single_address
1849,0-0 WEST 46 STREET,WEST 46 STREET,0,0,auto,NA,1,105,WEST 46 STREET,single_address
1851,0-560 WEST 46 STREET,WEST 46 STREET,0,560,auto,NA,1,105,WEST 46 STREET,large_address_span
1854,0-0 DYER AVENUE,DYER AVENUE,0,0,auto,NA,1,104,DYER AVENUE,single_address
1855,0-0 DYER AVENUE,DYER AVENUE,0,0,auto,NA,1,104,DYER AVENUE,single_address
1856,0-0 DYER AVENUE,DYER AVENUE,0,0,auto,NA,1,104,DYER AVENUE,single_address
1857,0-0 DYER AVENUE,DYER AVENUE,0,0,auto,NA,1,104,DYER AVENUE,single_address
1860,0-0 DYER AVENUE,DYER AVENUE,0,0,auto,NA,1,104,DYER AVENUE,single_address
1861,0-0 DYER AVENUE,DYER AVENUE,0,0,auto,NA,1,104,DYER AVENUE,single_address
1862,0-0 DYER AVENUE,DYER AVENUE,0,0,auto,NA,1,104,DYER AVENUE,single_address
1884,0-580 WEST 47 STREET,WEST 47 STREET,0,580,auto,NA,1,105,WEST 47 STREET,large_address_span
1898,0-0 CROSBY STREET,CROSBY STREET,0,0,auto,NA,1,102,CROSBY STREET,single_address
1907,0-0 WATER STREET,WATER STREET,0,0,auto,NA,1,103,WATER STREET,single_address
1925,0-0 5 AVENUE,5 AVENUE,0,0,auto,NA,1,105,5 AVENUE,single_address
1960,0-789 5 AVENUE,5 AVENUE,0,789,auto,NA,1,164,5 AVENUE,large_address_span
1961,0-60098 5 AVENUE,5 AVENUE,0,60098,auto,NA,1,164,5 AVENUE,large_address_span
1962,0-809 5 AVENUE,5 AVENUE,0,809,auto,NA,1,164,5 AVENUE,large_address_span
1963,0-817 5 AVENUE,5 AVENUE,0,817,auto,NA,1,164,5 AVENUE,large_address_span
1964,0-829 5 AVENUE,5 AVENUE,0,829,auto,NA,1,164,5 AVENUE,large_address_span
1965,0-64098 5 AVENUE,5 AVENUE,0,64098,auto,NA,1,164,5 AVENUE,large_address_span
1966,0-65098 5 AVENUE,5 AVENUE,0,65098,auto,NA,1,164,5 AVENUE,large_address_span
1968,0-67098 5 AVENUE,5 AVENUE,0,67098,auto,NA,1,164,5 AVENUE,large_address_span
1969,0-879 5 AVENUE,5 AVENUE,0,879,auto,NA,1,164,5 AVENUE,large_address_span
1970,0-888 5 AVENUE,5 AVENUE,0,888,auto,NA,1,164,5 AVENUE,large_address_span
1971,0-897 5 AVENUE,5 AVENUE,0,897,auto,NA,1,164,5 AVENUE,large_address_span
1972,0-908 5 AVENUE,5 AVENUE,0,908,auto,NA,1,164,5 AVENUE,large_address_span
1973,0-921 5 AVENUE,5 AVENUE,0,921,auto,NA,1,164,5 AVENUE,large_address_span
1974,0-73098 5 AVENUE,5 AVENUE,0,73098,auto,NA,1,164,5 AVENUE,large_address_span
1975,0-74098 5 AVENUE,5 AVENUE,0,74098,auto,NA,1,164,5 AVENUE,large_address_span
1976,0-948 5 AVENUE,5 AVENUE,0,948,auto,NA,1,164,5 AVENUE,large_address_span
1977,0-958 5 AVENUE,5 AVENUE,0,958,auto,NA,1,164,5 AVENUE,large_address_span
1978,0-969 5 AVENUE,5 AVENUE,0,969,auto,NA,1,164,5 AVENUE,large_address_span
1979,0-976 5 AVENUE,5 AVENUE,0,976,auto,NA,1,164,5 AVENUE,large_address_span
1980,0-0 5 AVENUE,5 AVENUE,0,0,auto,NA,1,164,5 AVENUE,single_address
1981,0-989 5 AVENUE,5 AVENUE,0,989,auto,NA,1,164,5 AVENUE,large_address_span
1983,0-1009 5 AVENUE,5 AVENUE,0,1009,auto,NA,1,164,5 AVENUE,large_address_span
1984,0-1018 5 AVENUE,5 AVENUE,0,1018,auto,NA,1,164,5 AVENUE,large_address_span
1985,0-1029 5 AVENUE,5 AVENUE,0,1029,auto,NA,1,164,5 AVENUE,large_address_span
1986,0-1038 5 AVENUE,5 AVENUE,0,1038,auto,NA,1,164,5 AVENUE,large_address_span
1987,0-85098 5 AVENUE,5 AVENUE,0,85098,auto,NA,1,164,5 AVENUE,large_address_span
1988,0-1057 5 AVENUE,5 AVENUE,0,1057,auto,NA,1,164,5 AVENUE,large_address_span
1989,0-1069 5 AVENUE,5 AVENUE,0,1069,auto,NA,1,164,5 AVENUE,large_address_span
1990,0-1078 5 AVENUE,5 AVENUE,0,1078,auto,NA,1,164,5 AVENUE,large_address_span
1991,0-1087 5 AVENUE,5 AVENUE,0,1087,auto,NA,1,164,5 AVENUE,large_address_span
1992,0-1099 5 AVENUE,5 AVENUE,0,1099,auto,NA,1,164,5 AVENUE,large_address_span
1993,0-1108 5 AVENUE,5 AVENUE,0,1108,auto,NA,1,164,5 AVENUE,large_address_span
1994,0-1117 5 AVENUE,5 AVENUE,0,1117,auto,NA,1,164,5 AVENUE,large_address_span
1996,0-1138 5 AVENUE,5 AVENUE,0,1138,auto,NA,1,164,5 AVENUE,large_address_span
1997,0-1148 5 AVENUE,5 AVENUE,0,1148,auto,NA,1,164,5 AVENUE,large_address_span
2000,0-1176 5 AVENUE,5 AVENUE,0,1176,auto,NA,1,164,5 AVENUE,large_address_span
2001,0-1199 5 AVENUE,5 AVENUE,0,1199,auto,NA,1,164,5 AVENUE,large_address_span
2003,0-1219 5 AVENUE,5 AVENUE,0,1219,auto,NA,1,164,5 AVENUE,large_address_span
2004,0-1228 5 AVENUE,5 AVENUE,0,1228,auto,NA,1,164,5 AVENUE,large_address_span
2005,0-104098 5 AVENUE,5 AVENUE,0,104098,auto,NA,1,164,5 AVENUE,large_address_span
2006,0-105098 5 AVENUE,5 AVENUE,0,105098,auto,NA,1,164,5 AVENUE,large_address_span
2007,0-107002 5 AVENUE,5 AVENUE,0,107002,auto,NA,1,164,5 AVENUE,large_address_span
2008,0-1269 5 AVENUE,5 AVENUE,0,1269,auto,NA,1,164,5 AVENUE,large_address_span
2010,0-1294 5 AVENUE,5 AVENUE,0,1294,auto,NA,1,164,5 AVENUE,large_address_span
2011,0-0 5 AVENUE,5 AVENUE,0,0,auto,NA,1,110,5 AVENUE,single_address
2014,0-1364 5 AVENUE,5 AVENUE,0,1364,auto,NA,1,110,5 AVENUE,large_address_span
2021,0-0 5 AVENUE,5 AVENUE,0,0,auto,NA,1,102,5 AVENUE,single_address
2036,0-0 ELIZABETH STREET,ELIZABETH STREET,0,0,auto,NA,1,102,ELIZABETH STREET,single_address
2040,0-0 MOUNT CARMEL PLACE,MOUNT CARMEL PLACE,0,0,auto,NA,1,106,MOUNT CARMEL PLACE,single_address
2041,0-0 MOUNT CARMEL PLACE,MOUNT CARMEL PLACE,0,0,auto,NA,1,106,MOUNT CARMEL PLACE,single_address
2047,0-0 EAST 30 STREET,EAST 30 STREET,0,0,auto,NA,1,105,EAST 30 STREET,single_address
2057,0-0 EAST 45 STREET,EAST 45 STREET,0,0,auto,NA,1,105,EAST 45 STREET,single_address
2059,0-0 EAST 45 STREET,EAST 45 STREET,0,0,auto,NA,1,105,EAST 45 STREET,single_address
2061,0-545 EAST 45 STREET,EAST 45 STREET,0,545,auto,NA,1,105,EAST 45 STREET,large_address_span
2065,0-0 WEST 75 STREET,WEST 75 STREET,0,0,auto,NA,1,107,WEST 75 STREET,single_address
2084,0-0 AVENUE C,AVENUE C,0,0,auto,NA,1,106,AVENUE C,single_address
2094,0-2499 AVENUE C,AVENUE C,0,2499,auto,NA,1,106,AVENUE C,large_address_span
2103,0-0 AVENUE C,AVENUE C,0,0,auto,NA,1,103,AVENUE C,single_address
2106,0-0 CENTER DRIVE,CENTER DRIVE,0,0,auto,NA,1,164,CENTER DRIVE,single_address
2111,0-60099 CENTER DRIVE,CENTER DRIVE,0,60099,auto,NA,1,164,CENTER DRIVE,large_address_span
2114,0-0 2 AVENUE,2 AVENUE,0,0,auto,NA,1,106,2 AVENUE,single_address
2119,0-784 2 AVENUE,2 AVENUE,0,784,auto,NA,1,106,2 AVENUE,large_address_span
2124,0-882 2 AVENUE,2 AVENUE,0,882,auto,NA,1,106,2 AVENUE,large_address_span
2134,0-1082 2 AVENUE,2 AVENUE,0,1082,auto,NA,1,106,2 AVENUE,large_address_span
2137,0-1138 2 AVENUE,2 AVENUE,0,1138,auto,NA,1,108,2 AVENUE,large_address_span
2138,0-1141 2 AVENUE,2 AVENUE,0,1141,auto,NA,1,108,2 AVENUE,large_address_span
2164,0-1658 2 AVENUE,2 AVENUE,0,1658,auto,NA,1,108,2 AVENUE,large_address_span
2166,0-1699 2 AVENUE,2 AVENUE,0,1699,auto,NA,1,108,2 AVENUE,large_address_span
